"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"nlp"
"CD16-NK:NLR_post_down"	"hsa04910"	"Insulin signaling pathway"	"12/358"	"137/8159"	0.0170061187459389	0.188427795705003	0.16540688127629	"PDE3B/RAPGEF1/AKT2/AKT3/EIF4EBP1/PTPN1/TSC2/PRKAG2/PPP1R3E/MAPK1/PRKAB2/GRB2"	12	0.78144642683815
"CD4-Activated:NLR_pre_down"	"hsa04630"	"JAK-STAT signaling pathway"	"7/183"	"162/8159"	0.0718108456499947	0.215432536949984	0.166468666438781	"SOCS3/IL5RA/MYC/OSM/SOCS1/STAT3/PIK3R1"	7	0.778667499535063
"CD4-Activated:NLR_post_down"	"hsa04932"	"Non-alcoholic fatty liver disease"	"18/481"	"155/8159"	0.00434247064169605	0.184244825797675	0.166515791523683	"NDUFB1/UQCRQ/NDUFA3/NDUFC1/UQCR11/NDUFA13/NDUFA7/COX6C/PIK3R1/AKT1/NDUFA1/AKT3/SOCS3/XBP1/GSK3B/ERN1/CYCS/ITCH"	18	0.778544573891061
"CD8-Activated:NLR_pre_up"	"hsa03015"	"mRNA surveillance pathway"	"12/565"	"97/8159"	0.0349744477711805	0.201726209393296	0.167786079253785	"SMG1/TARDBP/UPF1/CPSF2/ACIN1/PCF11/PAPOLG/PNN/CSTF2/CSTF3/WDR82/SMG6"	12	0.775244074222787
"CD8-Activated:NLR_pre_up"	"hsa04071"	"Sphingolipid signaling pathway"	"14/565"	"119/8159"	0.0350540626158842	0.201726209393296	0.167786079253785	"FCER1G/GNAQ/BCL2/ROCK1/CTSD/GNAI2/PTEN/GNA13/S1PR4/PLCB2/CERS6/SPTLC2/PLCB1/MAPK14"	14	0.775244074222787
"CD8-Naive:NLR_pre_up"	"hsa05165"	"Human papillomavirus infection"	"9/116"	"331/8159"	0.045698741059894	0.207190584609262	0.167842966916065	"ITGA4/GNAS/STAT1/ITGB1/PPP2R5C/FAS/CHD4/TRADD/CDK6"	9	0.775096852173118
"CD8-Naive:NLR_pre_up"	"hsa05010"	"Alzheimer disease"	"10/116"	"384/8159"	0.0462025862342128	0.207190584609262	0.167842966916065	"UQCR10/NDUFS5/PSMA4/PPP3CA/PSMA5/CALM2/FAS/COX7C/NDUFB6/COX7A2"	10	0.775096852173118
"CD8-Naive:NLR_pre_up"	"hsa05414"	"Dilated cardiomyopathy"	"4/116"	"96/8159"	0.0475343081069576	0.207190584609262	0.167842966916065	"ITGA4/GNAS/ITGB1/TGFB1"	4	0.775096852173118
"CD8-Naive:NLR_pre_up"	"hsa05162"	"Measles"	"5/116"	"139/8159"	0.0477397660390004	0.207190584609262	0.167842966916065	"STAT1/TAB2/FAS/TRADD/CDK6"	5	0.775096852173118
"CD8-Activated:NLR_pre_down"	"hsa05012"	"Parkinson disease"	"15/268"	"266/8159"	0.0288698930990078	0.199525087830353	0.16786782264636	"TUBA1C/NDUFV1/TUBB2A/UBE2J1/PSMD9/ATP5F1D/NDUFA13/UQCRFS1/SDHD/PSMD2/CYC1/COX4I1/UQCR11/DUSP1/NDUFA11"	15	0.775032542613425
"CD8-Activated:NLR_pre_down"	"hsa05320"	"Autoimmune thyroid disease"	"5/268"	"53/8159"	0.0293008270306805	0.199525087830353	0.16786782264636	"HLA-DPB1/CTLA4/HLA-DPA1/HLA-E/HLA-DRB1"	5	0.775032542613425
"CD8-Activated:NLR_pre_down"	"hsa05223"	"Non-small cell lung cancer"	"6/268"	"72/8159"	0.0304316548361946	0.199525087830353	0.16786782264636	"RASSF1/PIK3R1/AKT2/EML4/GADD45B/MAP2K1"	6	0.775032542613425
"CD8-Activated:NLR_pre_down"	"hsa05014"	"Amyotrophic lateral sclerosis"	"19/268"	"364/8159"	0.0305841375506381	0.199525087830353	0.16786782264636	"MAP1LC3B/TUBA1C/NDUFV1/SQSTM1/TUBB2A/PSMD9/ATP5F1D/NDUFA13/ACTR1B/UQCRFS1/SDHD/ALYREF/HNRNPA1L2/PSMD2/CYC1/COX4I1/UQCR11/ATXN2L/NDUFA11"	19	0.775032542613425
"CD8-Naive:NLR_post_up"	"hsa05167"	"Kaposi sarcoma-associated herpesvirus infection"	"7/154"	"194/8159"	0.0741459496345682	0.231823412148587	0.168940138407877	"CALM1/TRADD/UBC/CALM2/FAS/ATG3/HLA-A"	7	0.772267154348043
"CD8-Activated:NLR_pre_down"	"hsa04514"	"Cell adhesion molecules"	"10/268"	"157/8159"	0.0338254524721705	0.200832676671481	0.168967945413194	"CD8A/CD8B/CD99/HLA-DPB1/PTPRM/CTLA4/HLA-DPA1/HLA-E/ICAM3/HLA-DRB1"	10	0.772195676750597
"CD8-Activated:NLR_pre_down"	"hsa05152"	"Tuberculosis"	"11/268"	"180/8159"	0.0347864780940329	0.200832676671481	0.168967945413194	"CEBPB/ATP6V0C/RELA/AKT2/HLA-DPB1/LSP1/HLA-DPA1/RHOA/SPHK1/ATP6V0B/HLA-DRB1"	11	0.772195676750597
"CD8-Activated:NLR_pre_down"	"hsa05330"	"Allograft rejection"	"4/268"	"38/8159"	0.0350136405392211	0.200832676671481	0.168967945413194	"HLA-DPB1/HLA-DPA1/HLA-E/HLA-DRB1"	4	0.772195676750597
"CD8-Activated:NLR_pre_down"	"hsa05340"	"Primary immunodeficiency"	"4/268"	"38/8159"	0.0350136405392211	0.200832676671481	0.168967945413194	"CD8A/CD3E/CD8B/LCK"	4	0.772195676750597
"CD8-Activated:NLR_pre_down"	"hsa05415"	"Diabetic cardiomyopathy"	"12/268"	"203/8159"	0.0351802882132915	0.200832676671481	0.168967945413194	"RELA/PIK3R1/AKT2/NDUFV1/ATP5F1D/NDUFA13/UQCRFS1/SDHD/CYC1/COX4I1/UQCR11/NDUFA11"	12	0.772195676750597
"CD8-Activated:NLR_pre_down"	"hsa05020"	"Prion disease"	"15/268"	"273/8159"	0.0351823667161718	0.200832676671481	0.168967945413194	"CCL5/PIK3R1/TUBA1C/NDUFV1/TUBB2A/PSMD9/ATP5F1D/NDUFA13/UQCRFS1/SDHD/PSMD2/CYC1/COX4I1/UQCR11/NDUFA11"	15	0.772195676750597
"CD4-Naive:NLR_pre_up"	"hsa05162"	"Measles"	"6/139"	"139/8159"	0.0311930539724623	0.200155429656633	0.169646433885321	"IKBKE/STAT5B/HSPA1A/IL2RG/CCND2/STAT1"	6	0.770455265168317
"CD4-Activated:NLR_post_up"	"hsa03015"	"mRNA surveillance pathway"	"11/533"	"97/8159"	0.0508370078378598	0.211374927325838	0.169691397353521	"PABPC4/PPP1CA/PPP2R3C/EIF4A3/PPP2R5A/MAGOHB/CPSF2/CSTF3/PYM1/PPP2R1A/GLE1"	11	0.770340174044115
"CD8-Activated:NLR_post_up"	"hsa03440"	"Homologous recombination"	"6/531"	"41/8159"	0.0476761130673842	0.210099937671429	0.170174404344459	"BARD1/SSBP1/RAD51C/RBBP8/RPA2/RPA1"	6	0.769105760866553
"CD8-Activated:NLR_post_up"	"hsa04216"	"Ferroptosis"	"6/531"	"41/8159"	0.0476761130673842	0.210099937671429	0.170174404344459	"CYBB/ACSL6/NCOA4/HMOX1/SLC40A1/ATG7"	6	0.769105760866553
"CD8-Activated:NLR_post_up"	"hsa03450"	"Non-homologous end-joining"	"3/531"	"13/8159"	0.0480490525173802	0.210099937671429	0.170174404344459	"XRCC6/XRCC5/XRCC4"	3	0.769105760866553
"CD8-Activated:NLR_post_up"	"hsa01232"	"Nucleotide metabolism"	"10/531"	"85/8159"	0.0484342535441923	0.210099937671429	0.170174404344459	"UPP1/ADA2/PNP/DCTPP1/UCK2/TYMP/HDDC2/APRT/IMPDH2/AK2"	10	0.769105760866553
"CD8-Activated:NLR_post_down"	"hsa04141"	"Protein processing in endoplasmic reticulum"	"12/277"	"171/8159"	0.0134370211629762	0.185430892049071	0.17043800527775	"SEC62/DNAJB1/DNAJC1/SELENOS/HERPUD1/STUB1/SEC61G/AMFR/UBE4B/SVIP/UBE2J1/ERN1"	12	0.768433557209998
"CD8-Activated:NLR_pre_down"	"hsa05220"	"Chronic myeloid leukemia"	"6/268"	"76/8159"	0.0382585106329886	0.202788721542951	0.170613638178664	"RELA/PIK3R1/AKT2/NFKBIA/GADD45B/MAP2K1"	6	0.767986255999676
"CD8-Activated:NLR_pre_down"	"hsa00480"	"Glutathione metabolism"	"5/268"	"57/8159"	0.038507711558061	0.202788721542951	0.170613638178664	"ODC1/SRM/GSTM1/SMS/PRDX6"	5	0.767986255999676
"CD8-Activated:NLR_pre_down"	"hsa04371"	"Apelin signaling pathway"	"9/268"	"139/8159"	0.0392255556269212	0.202788721542951	0.170613638178664	"MAP1LC3B/AKT2/KLF2/MEF2D/GNB2/MAP2K1/PIK3R5/HDAC5/SPHK1"	9	0.767986255999676
"CD8-Activated:NLR_pre_down"	"hsa05162"	"Measles"	"9/268"	"139/8159"	0.0392255556269212	0.202788721542951	0.170613638178664	"TNFAIP3/CD3E/RELA/PIK3R1/RACK1/AKT2/NFKBIA/EIF3H/JUN"	9	0.767986255999676
"CD8-Activated:NLR_pre_down"	"hsa05418"	"Fluid shear stress and atherosclerosis"	"9/268"	"139/8159"	0.0392255556269212	0.202788721542951	0.170613638178664	"RELA/PIK3R1/AKT2/KLF2/SQSTM1/GSTM1/JUN/RHOA/DUSP1"	9	0.767986255999676
"CD8-Naive:NLR_post_down"	"hsa00190"	"Oxidative phosphorylation"	"7/115"	"134/8159"	0.00277143631184075	0.17090523923018	0.17090523923018	"COX4I1/ATP6V0E2/ATP5MC2/ATP5F1E/NDUFA3/ATP6V0C/ATP5ME"	7	0.767244623447318
"CD16-NK:NLR_post_up"	"hsa05202"	"Transcriptional misregulation in cancer"	"15/402"	"193/8159"	0.0534789392281926	0.215304820269347	0.171074118652045	"IL2RB/BCL2A1/DUSP6/SPI1/HDAC1/ID2/BCL2L1/BAX/CEBPA/ZEB1/CCND2/GZMB/ZBTB16/CDKN2C/MDM2"	15	0.766815688745298
"CD8-Activated:NLR_pre_down"	"hsa00240"	"Pyrimidine metabolism"	"5/268"	"58/8159"	0.0410558746991542	0.204532903046695	0.172081082471096	"UCKL1/NUDT2/ASMTL/CMPK1/NME4"	5	0.764266870695064
"CD8-Activated:NLR_pre_down"	"hsa05213"	"Endometrial cancer"	"5/268"	"58/8159"	0.0410558746991542	0.204532903046695	0.172081082471096	"PIK3R1/AKT2/ELK1/GADD45B/MAP2K1"	5	0.764266870695064
"CD8-Activated:NLR_pre_up"	"hsa04925"	"Aldosterone synthesis and secretion"	"12/565"	"98/8159"	0.0374600645969118	0.210011314501086	0.174677227937055	"GNAQ/CREB3L2/ITPR2/LDLR/PRKACA/CREB1/PLCB2/PLCB1/ITPR1/CAMK1/GNAS/ATP2B4"	12	0.757763708788671
"CD8-Activated:NLR_pre_up"	"hsa05140"	"Leishmaniasis"	"10/565"	"77/8159"	0.0387876772735838	0.210011314501086	0.174677227937055	"PTPN6/NCF2/CYBB/FCGR2A/FCGR3A/ITGAM/NCF1/IFNGR1/JAK2/MAPK14"	10	0.757763708788671
"CD8-Activated:NLR_pre_up"	"hsa04932"	"Non-alcoholic fatty liver disease"	"17/565"	"155/8159"	0.0392480161526619	0.210011314501086	0.174677227937055	"NDUFA12/CASP3/NDUFB3/NDUFS6/COX7B/NDUFA8/PRKAA1/CASP8/NDUFS1/NDUFB7/NDUFB2/COX7C/IL6R/MAPK14/NDUFA1/COX6B1/NDUFB6"	17	0.757763708788671
"CD8-Activated:NLR_pre_up"	"hsa04934"	"Cushing syndrome"	"17/565"	"155/8159"	0.0392480161526619	0.210011314501086	0.174677227937055	"GNAQ/TCF7L2/CREB3L2/SP1/CTNNB1/GNAI2/ITPR2/LDLR/CDK6/PRKACA/CREB1/PLCB2/AHR/USP8/PLCB1/ITPR1/GNAS"	17	0.757763708788671
"CD16-NK:NLR_post_down"	"hsa04371"	"Apelin signaling pathway"	"12/358"	"139/8159"	0.0188651974664479	0.199367756421963	0.175010266895206	"PDE3B/AKT2/KLF2/AKT3/SMAD3/MAP1LC3B/PRKAG2/PIK3R5/MAPK1/MEF2D/PRKAB2/ADCY9"	12	0.756936472884315
"CD16-NK:NLR_post_down"	"hsa03250"	"Viral life cycle - HIV-1"	"7/358"	"63/8159"	0.0197665847891304	0.199367756421963	0.175010266895206	"AFF4/FURIN/CCNT1/VPS4A/CREBBP/PSIP1/EP300"	7	0.756936472884315
"CD16-NK:NLR_post_down"	"hsa04612"	"Antigen processing and presentation"	"8/358"	"78/8159"	0.0205099079612319	0.199367756421963	0.175010266895206	"KIR2DL1/KLRC3/KIR3DL2/CD8A/KLRC4/KIR3DL1/B2M/KIR2DL3"	8	0.756936472884315
"CD16-NK:NLR_post_down"	"hsa04140"	"Autophagy - animal"	"12/358"	"141/8159"	0.0208724365929131	0.199367756421963	0.175010266895206	"GABARAP/SQSTM1/AKT2/AKT3/WIPI2/TRAF6/ATG4D/TSC2/MAP1LC3B/RAB1A/MAPK1/ERN1"	12	0.756936472884315
"CD4-Naive:NLR_post_up"	"hsa03320"	"PPAR signaling pathway"	"8/468"	"75/8159"	0.0644574010368845	0.231288321367644	0.176409729153579	"UBC/SCP2/ILK/ACADM/DBI/ACSL6/ACSL1/PLIN2"	8	0.753477466816469
"CD16-NK:NLR_pre_down"	"hsa04650"	"Natural killer cell mediated cytotoxicity"	"10/232"	"131/8159"	0.00406226167613505	0.182801775426077	0.176744016786227	"KIR2DL1/KLRC3/KIR3DL1/FCGR3B/KIR3DL2/CD247/FYN/RAC1/TNF/MAP2K1"	10	0.75265527920409
"CD4-Naive:NLR_post_up"	"hsa04966"	"Collecting duct acid secretion"	"4/468"	"27/8159"	0.0658829720356748	0.231841752959819	0.176831846088421	"ATP6V1F/ATP6V0E1/ATP6V0D1/ATP6V1E1"	4	0.75243951910233
"CD4-Naive:NLR_post_up"	"hsa04514"	"Cell adhesion molecules"	"14/468"	"157/8159"	0.0663017104561858	0.231841752959819	0.176831846088421	"HLA-DRB5/HLA-DRB1/ICAM2/HLA-DQB1/HLA-DRA/CD58/SELPLG/HLA-DPA1/TIGIT/ITGAM/SPN/VCAN/HLA-DMB/PTPRM"	14	0.75243951910233
"CD4-Naive:NLR_post_up"	"hsa05142"	"Chagas disease"	"10/468"	"102/8159"	0.06689204675562	0.231841752959819	0.176831846088421	"CALR/CCL5/FAS/PLCB1/IKBKG/GNAI3/TNF/FOS/GNAI2/CFLAR"	10	0.75243951910233
"CD16-NK:NLR_post_down"	"hsa03018"	"RNA degradation"	"8/358"	"79/8159"	0.0219818479419772	0.202965729330923	0.178168662266552	"EXOSC6/BTG2/BTG1/DDX6/CNOT1/BTG3/ENO3/ENO2"	8	0.74916868077918
"CD4-Activated:NLR_pre_down"	"hsa04137"	"Mitophagy - animal"	"4/183"	"72/8159"	0.0778135180397914	0.230846770184715	0.178379526734493	"JUN/MAP1LC3B/RELA/SQSTM1"	4	0.748654992653099
"CD16-NK:NLR_pre_up"	"hsa05235"	"PD-L1 expression and PD-1 checkpoint pathway in cancer"	"7/271"	"89/8159"	0.0281292268429375	0.206027580390164	0.179258799795676	"CSNK2A1/PTEN/RASGRP1/PTPN6/JAK1/PPP3CA/JAK2"	7	0.746519515666305
"CD16-NK:NLR_post_up"	"hsa01232"	"Nucleotide metabolism"	"8/402"	"85/8159"	0.0573334547708658	0.226926168602703	0.180308059263268	"ITPA/ADA2/PNP/DCTPP1/NME6/DTYMK/TYMP/AK6"	8	0.743984861101545
"CD16-NK:NLR_post_up"	"hsa01523"	"Antifolate resistance"	"4/402"	"30/8159"	0.0578295719987533	0.226926168602703	0.180308059263268	"FPGS/SHMT2/ATIC/IKBKG"	4	0.743984861101545
"CD4-Activated:NLR_pre_up"	"hsa04066"	"HIF-1 signaling pathway"	"6/194"	"109/8159"	0.045162921844393	0.218441070961656	0.180457646897038	"RPS6/TFRC/MKNK2/PRKCB/BCL2/ELOC"	6	0.743624709975644
"CD4-Activated:NLR_pre_up"	"hsa05134"	"Legionellosis"	"4/194"	"57/8159"	0.0460848510251921	0.218442193859411	0.180458574540752	"CASP1/NAIP/CASP8/HSPA1A"	4	0.743622477487757
"CD4-Naive:NLR_pre_up"	"hsa04120"	"Ubiquitin mediated proteolysis"	"6/139"	"142/8159"	0.0341199837206298	0.213019357823392	0.180549558237188	"BIRC3/BIRC6/WWP1/UBA6/RBX1/UBE2R2"	6	0.743403569853529
"CD4-Activated:NLR_pre_down"	"hsa00190"	"Oxidative phosphorylation"	"6/183"	"134/8159"	0.0805075269312376	0.23621439220484	0.182527186564749	"ATP6V0E2/ATP6V0C/SDHD/ATP5F1A/NDUFA11/PPA1"	6	0.738672440272097
"CD4-Activated:NLR_post_up"	"hsa05320"	"Autoimmune thyroid disease"	"7/533"	"53/8159"	0.0554148237933687	0.227416679463695	0.182569686045138	"HLA-DRB5/HLA-DRB1/FAS/HLA-DQB1/HLA-DRA/HLA-DMA/HLA-DPA1"	7	0.738571331271803
"CD8-Activated:NLR_post_up"	"hsa05332"	"Graft-versus-host disease"	"6/531"	"42/8159"	0.052699376343917	0.225553330751965	0.182691171325579	"PRF1/KLRC1/HLA-A/HLA-DRB5/KLRD1/FAS"	6	0.738282439714941
"CD16-NK:NLR_post_up"	"hsa04520"	"Adherens junction"	"7/402"	"71/8159"	0.0594694011446384	0.230443929435474	0.18310315615586	"ACTG1/RAC2/PTPN6/ACTB/TCF7/ACTN4/ACTN1"	7	0.737304169683773
"CD8-Activated:NLR_post_up"	"hsa04215"	"Apoptosis - multiple species"	"5/531"	"32/8159"	0.0537395693251426	0.226978970439089	0.183845895059698	"BCL2/BIRC3/BCL2L1/BAX/BID"	5	0.735546062682931
"CD16-NK:NLR_post_down"	"hsa00983"	"Drug metabolism - other enzymes"	"8/358"	"80/8159"	0.0235269345550852	0.210224544250278	0.184540641162128	"NME4/IMPDH1/NME2/DUT/NME3/GSTM1/CMPK1/GSTM3"	8	0.733907974823278
"CD4-Activated:NLR_pre_up"	"hsa05213"	"Endometrial cancer"	"4/194"	"58/8159"	0.0486144499243254	0.224052850272202	0.18509362714026	"SOS1/PTEN/ILK/SOS2"	4	0.732608533950851
"CD4-Activated:NLR_pre_up"	"hsa04510"	"Focal adhesion"	"9/194"	"201/8159"	0.0502092330780113	0.224052850272202	0.18509362714026	"BIRC3/COL6A3/SOS1/PTEN/ILK/MYL12A/PRKCB/BCL2/SOS2"	9	0.732608533950851
"CD4-Activated:NLR_pre_up"	"hsa04140"	"Autophagy - animal"	"7/194"	"141/8159"	0.0507623724698317	0.224052850272202	0.18509362714026	"VAMP8/SH3GLB1/STK11/PTEN/PIK3C3/BCL2/ATG7"	7	0.732608533950851
"CD4-Activated:NLR_pre_up"	"hsa05164"	"Influenza A"	"8/194"	"171/8159"	0.0510500165177169	0.224052850272202	0.18509362714026	"CASP1/CASP8/DDX58/IKBKE/STAT1/PRKCB/STAT2/JAK2"	8	0.732608533950851
"CD4-Activated:NLR_post_up"	"hsa05208"	"Chemical carcinogenesis - reactive oxygen species"	"21/533"	"223/8159"	0.0571081843379549	0.231361362189663	0.185736469979044	"ATP5PB/IKBKG/NDUFA8/ATP5F1B/AKR1C3/SDHC/UQCRC2/SDHB/NCF2/NDUFB3/KEAP1/GSTO1/NDUFS5/GSTM4/NDUFS2/BAD/CYBA/ARAF/NDUFB5/SDHA/NQO1"	21	0.73110281270847
"CD4-Activated:NLR_pre_down"	"hsa03050"	"Proteasome"	"3/183"	"46/8159"	0.0836013679863556	0.241312919178271	0.186466911724586	"PSMD2/PSMF1/PSMD9"	3	0.729398221926742
"CD4-Activated:NLR_pre_down"	"hsa04620"	"Toll-like receptor signaling pathway"	"5/183"	"104/8159"	0.0840528145452405	0.241312919178271	0.186466911724586	"FOS/NFKBIA/JUN/RELA/PIK3R1"	5	0.729398221926742
"CD8-Activated:NLR_pre_up"	"hsa04062"	"Chemokine signaling pathway"	"20/565"	"192/8159"	0.0430915747703788	0.225454012039134	0.187521714931601	"GNAQ/TIAM1/CX3CR1/HCK/ROCK1/CCR5/VAV3/GNAI2/CXCR2/GRK2/GNB1/PTK2B/PRKACA/NCF1/PLCB2/CCL28/PPBP/PLCB1/JAK2/PAK1"	20	0.726948433915388
"CD8-Activated:NLR_pre_up"	"hsa00190"	"Oxidative phosphorylation"	"15/565"	"134/8159"	0.0436124154436357	0.225454012039134	0.187521714931601	"NDUFA12/NDUFB3/NDUFS6/COX7B/NDUFA8/ATP5MF/ATP6V1C1/NDUFS1/ATP5PF/NDUFB7/NDUFB2/COX7C/NDUFA1/COX6B1/NDUFB6"	15	0.726948433915388
"CD4-Activated:NLR_post_up"	"hsa05133"	"Pertussis"	"9/533"	"76/8159"	0.0584321646819069	0.233728658727628	0.187636931223712	"CFL1/CASP1/GNAI3/CALM1/CALM2/PYCARD/MYD88/TNF/TICAM1"	9	0.726681678493514
"CD8-Naive:NLR_post_up"	"hsa05168"	"Herpes simplex virus 1 infection"	"14/154"	"495/8159"	0.0838163624002192	0.257732319717913	0.18782112368107	"TRADD/CCL5/PPP1CA/B2M/HLA-DQB1/SRSF5/POU2F2/FAS/HLA-DRB1/HLA-DRB5/HLA-DRA/HLA-A/TRAF5/SRSF7"	14	0.726255565519181
"CD8-Naive:NLR_post_up"	"hsa04540"	"Gap junction"	"4/154"	"88/8159"	0.0845195056564817	0.257732319717913	0.18782112368107	"TUBB4B/PLCB1/GNAI2/TUBA1C"	4	0.726255565519181
"CD8-Naive:NLR_post_up"	"hsa05161"	"Hepatitis B"	"6/154"	"162/8159"	0.0858620598043762	0.258633277703426	0.188477692253509	"FAS/SMAD3/VDAC3/YWHAQ/YWHAB/ATF4"	6	0.724740044421126
"CD8-Activated:NLR_post_down"	"hsa04730"	"Long-term depression"	"6/277"	"60/8159"	0.0156406353791689	0.205562636411934	0.188942011347354	"GNAO1/PPP2CA/BRAF/MAP2K1/GNAS/ITPR3"	6	0.723671465753352
"CD16-NK:NLR_post_down"	"hsa04668"	"TNF signaling pathway"	"10/358"	"112/8159"	0.0249037653342593	0.215573218674682	0.189235848428089	"CEBPB/AKT2/TNFAIP3/AKT3/ITCH/NFKBIA/IRF1/BCL3/MAP3K8/MAPK1"	10	0.722996588337221
"CD8-Activated:NLR_post_up"	"hsa04640"	"Hematopoietic cell lineage"	"11/531"	"99/8159"	0.0561712386659768	0.234168410542579	0.189669117573428	"FLT3LG/CD14/CD36/CSF3R/IL7/CD38/HLA-DRB5/IL6R/CD3D/ITGAM/IL2RA"	11	0.722003376329486
"CD8-Naive:NLR_post_down"	"hsa04659"	"Th17 cell differentiation"	"6/115"	"108/8159"	0.00410148156433739	0.189693522350604	0.189693522350604	"TGFBR2/IL6ST/IL6R/JAK3/NFKBIA/STAT3"	6	0.721947499134639
"CD8-Activated:NLR_pre_up"	"hsa05145"	"Toxoplasmosis"	"13/565"	"112/8159"	0.0452483504145913	0.228908752121578	0.190395200211563	"BCL2/CASP3/CCR5/ALOX5/HSPA1A/GNAI2/LDLR/CASP8/BIRC3/IFNGR1/JAK2/MAPK14/XIAP"	13	0.72034400420736
"CD8-Activated:NLR_pre_up"	"hsa03010"	"Ribosome"	"17/565"	"158/8159"	0.0457817504243156	0.228908752121578	0.190395200211563	"RPL27A/RPL37A/RPL21/RPS20/RPL27/MRPS14/RPL23A/MRPL27/MRPL35/RPL26L1/RPS27L/RPS11/RPL38/MRPL36/RPS27/MRPL33/MRPS10"	17	0.72034400420736
"CD8-Activated:NLR_post_up"	"hsa05212"	"Pancreatic cancer"	"9/531"	"76/8159"	0.0573170745283758	0.235092645332491	0.190417718960896	"RAC2/STAT1/CDK4/TGFBR1/BCL2L1/CDKN2A/BAX/ARHGEF6/IKBKG"	9	0.720292641619099
"CD8-Activated:NLR_post_up"	"hsa04940"	"Type I diabetes mellitus"	"6/531"	"43/8159"	0.0580326535879007	0.235092645332491	0.190417718960896	"PRF1/HLA-A/ICA1/HLA-DRB5/LTA/FAS"	6	0.720292641619099
"CD8-Activated:NLR_post_up"	"hsa03430"	"Mismatch repair"	"4/531"	"23/8159"	0.0585900673725833	0.235092645332491	0.190417718960896	"PCNA/SSBP1/RPA2/RPA1"	4	0.720292641619099
"CD56-NK:NLR_post_down"	"hsa05221"	"Acute myeloid leukemia"	"2/54"	"67/8159"	0.0723714159766909	0.23882567272308	0.190451094675502	"NFKB1/PIK3R1"	2	0.720216526756441
"CD8-Activated:NLR_pre_up"	"hsa04392"	"Hippo signaling pathway - multiple species"	"5/565"	"29/8159"	0.0465932894281861	0.229208923799948	0.190644868458283	"RASSF4/RASSF2/MOB1B/PAK1/MOB1A"	5	0.719774880032296
"CD8-Activated:NLR_pre_up"	"hsa04924"	"Renin secretion"	"9/565"	"69/8159"	0.0473605087591355	0.229285002722799	0.190708147217237	"GNAQ/GNAI2/ITPR2/PRKACA/CREB1/PLCB2/PLCB1/ITPR1/GNAS"	9	0.719630753121228
"CD4-Activated:NLR_post_up"	"hsa03410"	"Base excision repair"	"5/533"	"33/8159"	0.0608898951589398	0.237596936121564	0.19074237709959	"PCNA/PARP1/UNG/PARP3/POLD4"	5	0.719552809335001
"CD4-Activated:NLR_post_up"	"hsa04061"	"Viral protein interaction with cytokine and cytokine receptor"	"11/533"	"100/8159"	0.0609030121071096	0.237596936121564	0.19074237709959	"TNFRSF1B/CXCR3/TNFSF10/LTA/TNF/PPBP/IL10RA/CSF1/TNFSF14/CX3CR1/CCR8"	11	0.719552809335001
"CD8-Activated:NLR_post_up"	"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"11/531"	"100/8159"	0.0595981321961666	0.236185190555179	0.191302646555596	"CYBB/PIM1/BCL2/STAT1/JAK2/CDK4/STAT5A/TGFBR1/BAX/DIAPH1/EGR1"	11	0.718279021731507
"CD4-Activated:NLR_pre_up"	"hsa04730"	"Long-term depression"	"4/194"	"60/8159"	0.0538996493248579	0.232258488908933	0.191872435874135	"GNAI2/GNAQ/GNAS/PRKCB"	4	0.716987410921564
"CD8-Activated:NLR_post_down"	"hsa03015"	"mRNA surveillance pathway"	"8/277"	"97/8159"	0.0169900450642134	0.208934307263778	0.192041068079979	"PPP2R5C/UPF2/RNMT/DAZAP1/PPP2CA/SMG5/GSPT1/SRRM1"	8	0.716605887268842
"CD8-Activated:NLR_post_down"	"hsa03018"	"RNA degradation"	"7/277"	"79/8159"	0.0174111922719815	0.208934307263778	0.192041068079979	"EXOSC6/DDX6/BTG3/CNOT1/BTG2/BTG1/PAN3"	7	0.716605887268842
"CD16-NK:NLR_post_down"	"hsa05215"	"Prostate cancer"	"9/358"	"97/8159"	0.026096453145681	0.219052046101625	0.192289654757649	"AKT2/CDKN1B/AKT3/FGFR1/CREBBP/NFKBIA/EP300/MAPK1/GRB2"	9	0.716044080309227
"CD4-Activated:NLR_post_down"	"hsa05235"	"PD-L1 expression and PD-1 checkpoint pathway in cancer"	"12/481"	"89/8159"	0.00575438283126627	0.212802256735709	0.192325271903618	"CSNK2B/EML4/STAT3/PIK3R1/NFATC1/AKT1/HIF1A/PPP3CC/AKT3/TRAF6/CSNK2A1/RPS6KB1"	12	0.715963644897456
"CD4-Activated:NLR_post_down"	"hsa04662"	"B cell receptor signaling pathway"	"11/481"	"82/8159"	0.00834217324646374	0.212802256735709	0.192325271903618	"CD79A/BCL10/PIK3R1/NFATC1/AKT1/MALT1/VAV3/PPP3CC/AKT3/GSK3B/CD72"	11	0.715963644897456
"CD4-Activated:NLR_post_down"	"hsa03013"	"Nucleocytoplasmic transport"	"13/481"	"108/8159"	0.0106947015420937	0.212802256735709	0.192325271903618	"POM121C/UPF2/RANBP2/POM121/NUP98/IPO4/NUP133/IPO5/PNN/DDX39B/NUP155/XPO4/KPNA5"	13	0.715963644897456
